movie_id,movie_name,runtime_min,mpa_rating,movie_year,genre
1223,Palermo Hollywood,106,TV-MA,2004,"Dramas, International Movies"
1224,Hubie Halloween,104,PG-13,2020,"Comedies, Horror Movies"
1225,American Pie 9: Girls' Rules,96,R,2020,Comedies
1226,Dolly Parton: Here I Am,90,TV-14,2019,"Documentaries, Music & Musicals"
1227,StarBeam: Halloween Hero,33,TV-Y,2020,Children & Family Movies
1228,Walk Away from Love,81,TV-14,2017,"Dramas, Romantic Movies"
1229,David Attenborough: A Life on Our Planet,84,PG,2020,Documentaries
1230,"Best Wishes, Warmest Regards: A Schitt's Creek Farewell",44,TV-MA,2020,"Documentaries, LGBTQ Movies"
1231,Good Game: The Beginning,115,TV-14,2018,"Dramas, International Movies, Sports Movies"
1232,A Chaster Marriage,94,TV-14,2016,"Comedies, International Movies, Romantic Movies"
1233,Poacher,28,TV-MA,2018,"Dramas, International Movies, Thrillers"
1234,A Go! Go! Cory Carson Halloween,22,TV-Y,2020,Children & Family Movies
1235,Ã’lÃ²tÅ«rÃ©,107,TV-MA,2020,"Dramas, International Movies"
1236,Serious Men,115,TV-MA,2020,"Comedies, Dramas, International Movies"
1237,The Binding,93,TV-MA,2020,"Horror Movies, International Movies, Thrillers"
1238,Turkish Dance School,107,TV-MA,2017,"Comedies, International Movies, Romantic Movies"
1239,Vampires vs. the Bronx,86,PG-13,2020,"Comedies, Horror Movies"
1240,You've Got This,112,TV-MA,2020,"Comedies, International Movies, Romantic Movies"
1241,All Because of You,102,TV-PG,2020,"Action & Adventure, Comedies, International Movies"
1242,An Ordinary Man,91,R,2017,"Dramas, Thrillers"
1243,Carlos Almaraz: Playing with Fire,83,TV-14,2019,"Documentaries, LGBTQ Movies"
1244,Cold Harbour,73,TV-MA,2013,"Action & Adventure, Dramas, International Movies"
1245,Free State of Jones,139,R,2016,"Action & Adventure, Dramas"
1246,The American Game,91,TV-PG,2019,"Comedies, International Movies, Romantic Movies"
1247,Human Nature,95,TV-14,2019,Documentaries
1248,Hunt for the Wilderpeople,101,PG-13,2016,"Action & Adventure, Comedies, Dramas"
1249,I'm Leaving Now,75,TV-MA,2019,"Documentaries, International Movies"
1250,Rize,87,PG-13,2005,"Documentaries, Music & Musicals"
1251,The Book of Sun,120,TV-14,2020,"Comedies, Independent Movies, International Movies"
1252,The Outpost,123,R,2020,"Action & Adventure, Dramas"
1253,We Have Always Lived in the Castle,95,TV-14,2018,"Dramas, Thrillers"
1254,American Murder: The Family Next Door,84,TV-MA,2020,Documentaries
1255,Baxu and the Giants,29,TV-PG,2019,"Dramas, International Movies"
1256,The Boys in the Band,122,R,2020,"Dramas, LGBTQ Movies"
1257,Bully,98,PG-13,2012,Documentaries
1258,Michelle Buteau: Welcome to Buteaupia,59,TV-MA,2020,Stand-Up Comedy
1259,Welcome to Sudden Death,80,R,2020,Action & Adventure
1260,Amandla! A Revolution in Four Part Harmony,103,PG-13,2002,"Documentaries, International Movies, Music & Musicals"
1261,Ankhon Dekhi,104,TV-PG,2013,"Dramas, Independent Movies, International Movies"
1262,Dedh Ishqiya,146,TV-14,2014,"Comedies, Dramas, International Movies"
1263,Golmaal Returns,135,TV-MA,2008,"Comedies, International Movies, Music & Musicals"
1264,Ishq Vishk,129,TV-PG,2003,"Comedies, International Movies, Music & Musicals"
1265,Ishqiya,115,TV-14,2009,"Comedies, International Movies, Romantic Movies"
1266,Jab We Met,143,TV-14,2007,"Comedies, International Movies, Music & Musicals"
1267,Mann,173,TV-14,1999,"Dramas, International Movies, Romantic Movies"
1268,Manorama Six Feet Under,129,TV-14,2007,"Dramas, International Movies, Thrillers"
1269,Welcome,149,TV-PG,2007,"Comedies, International Movies, Music & Musicals"
1270,Time Out,98,TV-14,2015,"Dramas, Independent Movies, International Movies"
1271,My Mother's Wound,115,TV-MA,2016,"Dramas, International Movies"
1272,High & Low The Worst,125,TV-MA,2019,"Action & Adventure, International Movies"
1273,Real Steel,127,PG-13,2011,"Action & Adventure, Sci-Fi & Fantasy, Sports Movies"
1274,Enola Holmes,124,PG-13,2020,"Action & Adventure, Children & Family Movies, Dramas"
1275,Kiss the Ground,85,TV-G,2020,Documentaries
1276,A Love Song for Latasha,20,TV-PG,2020,Documentaries
1277,DTC Yukemuri Junjo Hen From High & Low,102,TV-PG,2018,"Dramas, International Movies"
1278,High & Low The Movie,129,TV-MA,2016,"Action & Adventure, International Movies"
1279,High & Low The Movie 2 / End of Sky,124,TV-MA,2017,"Action & Adventure, International Movies"
1280,High & Low The Movie 3 / Final Mission,118,TV-MA,2017,"Action & Adventure, International Movies"
1281,High & Low The Red Rain,111,TV-MA,2016,"Action & Adventure, International Movies"
1282,PhotoCopy,138,TV-14,2016,"Comedies, Dramas, International Movies"
1283,Road To High & Low,94,TV-MA,2016,"Action & Adventure, International Movies"
1284,The Blue Elephant 2,130,TV-MA,2019,"Horror Movies, International Movies, Thrillers"
1285,Bhaji In Problem,117,TV-14,2013,"Comedies, International Movies"
1286,Black,137,TV-14,2015,"Action & Adventure, International Movies"
1287,Nee Enge En Anbe,137,TV-14,2014,"International Movies, Thrillers"
1288,Saheb Biwi Aur Gangster Returns,139,TV-MA,2013,"Dramas, International Movies, Romantic Movies"
1289,Santa Banta Pvt Ltd,111,TV-14,2016,"Comedies, International Movies"
1290,The Royal Bengal Tiger,103,TV-MA,2014,"Dramas, International Movies, Thrillers"
1291,Dolly Kitty Aur Woh Chamakte Sitare,120,TV-MA,2020,"Dramas, Independent Movies, International Movies"
1292,Whipped,98,TV-14,2020,"Comedies, International Movies, Romantic Movies"
1293,Anaamika,130,TV-14,2014,"International Movies, Thrillers"
1294,GIMS: On the Record,96,TV-MA,2020,"Documentaries, International Movies, Music & Musicals"
1295,Horrid Henry's Gross Day Out,61,TV-Y,2020,"Children & Family Movies, Comedies"
1296,Residue,90,TV-MA,2020,"Dramas, Independent Movies"
1297,Dr Jason Leong Hashtag Blessed,69,TV-MA,2018,Stand-Up Comedy
1298,Wish Upon a Unicorn,93,PG,2020,Children & Family Movies
1299,The Devil All The Time,139,R,2020,"Dramas, Thrillers"
1300,The Paramedic,94,TV-MA,2020,"Dramas, International Movies, Thrillers"
1301,The Take,92,R,2016,"Action & Adventure, International Movies"
1302,Hope Frozen: A Quest to Live Twice,80,TV-PG,2020,"Documentaries, International Movies"
1303,Michael McIntyre: Showman,63,TV-MA,2020,Stand-Up Comedy
1304,Raising Victor Vargas,88,R,2002,"Dramas, Independent Movies, Romantic Movies"
1305,The Smurfs 2,105,PG,2013,"Children & Family Movies, Comedies"
1306,Lara and the Beat,140,TV-MA,2018,"Dramas, International Movies, Music & Musicals"
1307,Dad Wanted,103,TV-14,2020,"Children & Family Movies, Comedies, Dramas"
1308,Wonho Chung: Live in New York,69,TV-14,2014,Stand-Up Comedy
1309,How to Train Your Dragon 2,102,PG,2014,Children & Family Movies
1310,Pets United,93,TV-Y7,2020,"Children & Family Movies, Comedies"
1311,Aapla Manus,133,TV-14,2018,"Dramas, International Movies, Thrillers"
1312,Ani... Dr. Kashinath Ghanekar,157,TV-14,2018,"Dramas, International Movies"
1313,Bhai: Vyakti Ki Valli - Poorvardha,116,TV-14,2019,"Dramas, International Movies"
1314,Bhai: Vyakti Ki Valli - Uttarardh,112,TV-PG,2019,"Dramas, International Movies"
1315,Cycle,96,TV-PG,2018,"Comedies, Dramas, International Movies"
1316,Dhh,127,TV-G,2017,"Children & Family Movies, Dramas, International Movies"
1317,Kaagar,130,TV-MA,2019,"Dramas, International Movies, Romantic Movies"
1318,Night of Knots,93,TV-MA,2018,"Comedies, International Movies, Romantic Movies"
1319,Poshter Girl,138,TV-14,2016,"Comedies, Dramas, International Movies"
1320,Satria Heroes: Revenge of the Darkness,92,TV-G,2017,Children & Family Movies
1321,Son Of Adam,110,TV-14,2018,"Dramas, International Movies, Thrillers"
1322,The Babysitter: Killer Queen,102,TV-MA,2020,"Comedies, Horror Movies"
1323,Cargo,113,TV-14,2020,"Comedies, Dramas, Independent Movies"
1324,Cuties,96,TV-MA,2020,"Dramas, International Movies"
1325,So Much Love to Give,108,TV-14,2020,"Comedies, International Movies, Music & Musicals"
1326,The Social Dilemma,94,PG-13,2020,Documentaries
1327,#Alive,99,TV-MA,2020,"Horror Movies, International Movies, Thrillers"
1328,My Octopus Teacher,86,TV-G,2020,"Children & Family Movies, Documentaries, International Movies"
1329,Toll Booth,98,TV-MA,2010,"Dramas, Independent Movies, International Movies"
1330,Waiting for Superman,111,PG,2010,Documentaries
1331,Villain,97,R,2020,Dramas
1332,I'm Thinking of Ending Things,135,R,2020,"Dramas, Independent Movies"
1333,Bittersweet,132,TV-MA,2010,"Comedies, Dramas, International Movies"
1334,Kandasamys: The Wedding,93,TV-14,2019,"Comedies, Dramas, International Movies"
1335,The Lost Okoroshi,94,TV-MA,2019,"Comedies, Dramas, Independent Movies"
1336,You're My Boss,117,TV-14,2015,"Comedies, International Movies, Romantic Movies"
1337,Afonso Padilha: Classless,63,TV-MA,2020,Stand-Up Comedy
1338,Ave Maryam,73,TV-PG,2018,"Dramas, Independent Movies, International Movies"
1339,"Love, Guaranteed",91,TV-PG,2020,"Comedies, Independent Movies, Romantic Movies"
1340,Freaks â€“ You're One of Us,93,TV-MA,2020,"Dramas, Independent Movies, International Movies"
1341,Hotel for Dogs,101,PG,2009,"Children & Family Movies, Comedies"
1342,Sky Tour: The Movie,93,TV-G,2020,"Documentaries, International Movies, Music & Musicals"
1343,Adrift,96,PG-13,2018,"Action & Adventure, Dramas, Romantic Movies"
1344,Always Be My Maybe,112,TV-14,2016,"International Movies, Romantic Movies"
1345,Barbie Princess Adventure,72,TV-Y,2020,"Children & Family Movies, Music & Musicals"
1346,Maniyarayile Ashokan,110,TV-14,2020,"Comedies, International Movies, Romantic Movies"
1347,Children of the Sea,112,TV-PG,2019,"Anime Features, International Movies"
1348,Fate/Grand Order -First Order-,72,TV-14,2016,"Action & Adventure, Anime Features, International Movies"
1349,Puss in Boots,92,PG,2011,"Children & Family Movies, Comedies"
1350,Sex Drive,109,R,2008,Comedies
1351,Soldier,155,TV-14,1998,"Comedies, Dramas, International Movies"
1352,"Take the Ball, Pass the Ball",109,TV-MA,2018,"Documentaries, International Movies, Sports Movies"
1353,The Boss Baby: Get That Baby!,115,TV-Y7,2020,"Children & Family Movies, Comedies"
1354,The Match,97,TV-MA,2020,"Dramas, International Movies, Sports Movies"
1355,The Smurfs,103,PG,2011,"Children & Family Movies, Comedies"
1356,True: Friendship Day,24,TV-Y,2020,Children & Family Movies
1357,The Debt Collector 2,97,TV-MA,2020,Action & Adventure
1358,All Together Now,94,PG,2020,Dramas
1359,Santana,107,TV-MA,2020,"Action & Adventure, International Movies"
1360,Unknown Origins,97,TV-MA,2020,"International Movies, Thrillers"
1361,Edge of Seventeen,103,TV-MA,1998,"Comedies, Dramas, Independent Movies"
1362,The Bridge Curse,88,TV-MA,2020,"Horror Movies, International Movies, Thrillers"
1363,The Young Messiah,111,PG-13,2016,"Dramas, Faith & Spirituality"
1364,Lingua Franca,94,TV-MA,2019,"Dramas, International Movies, LGBTQ Movies"
1365,Making The Witcher,33,TV-MA,2020,Documentaries
1366,Septembers of Shiraz,110,PG-13,2016,"Dramas, Thrillers"
1367,Class of '83,98,TV-14,2020,"Dramas, International Movies, Thrillers"
1368,Dark Forces,81,TV-MA,2020,"Horror Movies, Independent Movies, International Movies"
1369,The Sleepover,104,TV-PG,2020,"Action & Adventure, Children & Family Movies, Comedies"
1370,Scarecrow,121,TV-MA,2019,"Comedies, International Movies"
1371,The Crimes That Bind,100,TV-14,2020,"Dramas, International Movies"
1372,Drunk Parents,97,R,2019,Comedies
1373,Meet the In-Laws,75,TV-PG,2017,"Comedies, Dramas, International Movies"
1374,Crazy Awesome Teachers,102,TV-PG,2020,"Comedies, Dramas, International Movies"
1375,Islands of Faith,88,TV-PG,2018,"Documentaries, Faith & Spirituality, International Movies"
1376,Les MisÃ©rables,158,PG-13,2012,"Dramas, International Movies, Music & Musicals"
1377,Seventh Son,102,PG-13,2014,"Action & Adventure, Sci-Fi & Fantasy"
1378,Little Singham: Kaal Ka Badla,70,TV-Y7,2020,"Children & Family Movies, Comedies"
1379,Beyond the Boundary: ICC Women's T20 World Cup Australia 2020,59,TV-G,2020,"Documentaries, International Movies, Sports Movies"
1380,What's Your Raashee?,203,TV-PG,2009,"Comedies, International Movies, Music & Musicals"
1381,Fearless,92,TV-Y7,2020,"Children & Family Movies, Comedies"
1382,Nigerian Prince,104,TV-MA,2018,"Dramas, Independent Movies"
1383,Octonauts & the Caves of Sac Actun,72,TV-Y,2020,Children & Family Movies
1384,Project Power,113,R,2020,Action & Adventure
1385,An Easy Girl,93,TV-MA,2019,"Comedies, Dramas, International Movies"
1386,Christine,119,R,2016,"Dramas, Independent Movies"
1387,Simon Killer,105,TV-MA,2012,"Dramas, Independent Movies, Thrillers"
1388,Diamonds in the Sky,113,TV-14,2018,"Dramas, International Movies"
1389,Gunjan Saxena: The Kargil Girl,113,TV-14,2020,"Action & Adventure, Dramas, International Movies"
1390,Mr. Peabody & Sherman,93,PG,2014,"Children & Family Movies, Comedies, Sci-Fi & Fantasy"
1391,"Rob Schneider: Asian Momma, Mexican Kids",44,TV-MA,2020,Stand-Up Comedy
1392,The Lost Husband,110,PG-13,2020,"Dramas, Romantic Movies"
1393,We Summon the Darkness,90,R,2020,"Horror Movies, Thrillers"
1394,"Berlin, Berlin: Lolle on the Run",82,TV-MA,2020,"Comedies, International Movies"
1395,Stars in the Sky: A Hunting Story,69,TV-14,2018,Documentaries
1396,The Magic School Bus Rides Again Kids In Space,46,TV-Y,2020,Children & Family Movies
1397,Work It,94,TV-14,2020,Comedies
1398,Nasha Natasha,72,TV-PG,2020,"Documentaries, International Movies, Music & Musicals"
1399,A Go! Go! Cory Carson Summer Camp,21,TV-Y,2020,Children & Family Movies
1400,Anelka: Misunderstood,95,TV-14,2020,"Documentaries, International Movies, Sports Movies"
1401,Malibu Rescue: The Next Wave,71,TV-G,2020,"Children & Family Movies, Comedies"
1402,Sam Jay: 3 In The Morning,64,TV-MA,2020,Stand-Up Comedy
1403,Almost Love,92,TV-MA,2020,"Comedies, Dramas, Independent Movies"
1404,Killing Hasselhoff,80,R,2017,Comedies
1405,Rogue Warfare: The Hunt,104,R,2020,Action & Adventure
1406,Super Monsters: The New Class,25,TV-Y,2020,Children & Family Movies
1407,Shine Your Eyes,103,TV-MA,2020,"Dramas, Independent Movies, International Movies"
1408,Sin City,101,TV-14,2019,"International Movies, Thrillers"
1409,Tumi or not Tumi,72,TV-MA,2020,Stand-Up Comedy
1410,The Ottoman Lieutenant,111,R,2017,"Dramas, Romantic Movies"
1411,What Keeps You Alive,99,R,2018,"LGBTQ Movies, Thrillers"
1412,Latte and the Magic Waterstone,83,TV-Y,2020,"Children & Family Movies, Comedies"
1413,Raat Akeli Hai,150,TV-MA,2020,"Dramas, International Movies, Thrillers"
1414,Seriously Single,108,TV-MA,2020,"Comedies, International Movies, Romantic Movies"
1415,Sugar High,44,TV-G,2020,Children & Family Movies
1416,Retablo,102,TV-MA,2017,"Dramas, International Movies"
1417,Uma Maheswara Ugra Roopasya,137,TV-MA,2020,"Comedies, Dramas, Independent Movies"
1418,It's Her Day,112,TV-MA,2016,"Comedies, International Movies, Romantic Movies"
1419,Redemption,102,TV-MA,2019,"Dramas, International Movies, Thrillers"
1420,The Hater,136,TV-MA,2020,"Dramas, International Movies, Thrillers"
1421,The Speed Cubers,41,TV-PG,2020,Documentaries
1422,Tread,88,TV-MA,2019,Documentaries
1423,Banana Split,84,TV-MA,2020,"Comedies, Dramas, Independent Movies"
1424,Door Ke Darshan,114,TV-14,2020,"Comedies, International Movies"
1425,Double World,110,TV-14,2020,"Action & Adventure, International Movies"
1426,Project Marathwada,103,TV-MA,2016,"Dramas, Independent Movies, International Movies"
1427,Animal Crackers,106,TV-Y7,2020,"Children & Family Movies, Comedies"
1428,Dragons: Rescue Riders: Secrets of the Songwing,46,TV-Y,2020,"Children & Family Movies, Comedies"
1429,Nimbe,115,TV-MA,2019,"Dramas, International Movies"
1430,Offering to the Storm,140,TV-MA,2020,"International Movies, Thrillers"
1431,Romance Doll,124,TV-MA,2020,"Dramas, International Movies, Romantic Movies"
1432,The Kissing Booth 2,133,TV-14,2020,"Comedies, Romantic Movies"
1433,The Larva Island Movie,91,TV-Y7,2020,"Children & Family Movies, Comedies"
1434,The Letter Reader,30,TV-PG,2019,"Dramas, International Movies"
1435,The Remix: Hip Hop X Fashion,67,TV-MA,2019,"Documentaries, Music & Musicals"
1436,Ip Man 4: The Finale,105,TV-MA,2019,"Action & Adventure, Dramas, International Movies"
1437,Jack Whitehall: I'm Only Joking,58,TV-MA,2020,Stand-Up Comedy
1438,Funan,87,TV-14,2018,"Dramas, International Movies"
1439,Father Soldier Son,100,R,2020,Documentaries
1440,The Millions,95,TV-MA,2019,"Comedies, International Movies"
1441,Fatal Affair,90,TV-14,2020,Thrillers
1442,MILF,102,TV-MA,2018,"Comedies, International Movies, Romantic Movies"
1443,Cold Feet,98,TV-14,2019,"Dramas, International Movies, Romantic Movies"
1444,Sylvia,104,TV-14,2018,"Dramas, International Movies, Thrillers"
1445,The Players,89,TV-MA,2020,"Comedies, International Movies"
1446,Your Excellency,120,TV-G,2019,"Comedies, International Movies"
1447,Urzila Carlson: Overqualified Loser,62,TV-MA,2020,Stand-Up Comedy
1448,We Are One,86,TV-MA,2020,"Documentaries, International Movies, Music & Musicals"
1449,Hole in the Wall,104,TV-MA,2016,"Dramas, International Movies"
1450,Mama's Boy,101,TV-14,2018,"Comedies, International Movies"
1451,The Claudia Kishi Club,17,TV-14,2020,Documentaries
1452,The Old Guard,126,R,2020,Action & Adventure
1453,Born Racer,89,R,2018,"Documentaries, Sports Movies"
1454,Mucho Mucho Amor: The Legend of Walter Mercado,96,TV-14,2020,"Documentaries, LGBTQ Movies"
1455,The Long Dumb Road,91,R,2018,"Comedies, Independent Movies"
1456,Dr. Seuss' The Lorax,86,PG,2012,Children & Family Movies
1457,A Kid from Coney Island,89,TV-MA,2019,"Documentaries, Sports Movies"
1458,Aiyyaa,151,TV-14,2012,"Comedies, International Movies, Music & Musicals"
1459,Bbuddah Hoga Terra Baap,116,TV-14,2011,"Action & Adventure, Comedies, Dramas"
1460,Blood Money,110,TV-14,2012,"Dramas, International Movies, Romantic Movies"
1461,Bombay Talkies,123,TV-MA,2013,"Dramas, International Movies"
1462,Boss,139,TV-14,2013,"Action & Adventure, Comedies, Dramas"
1463,Budhia Singh: Born to Run,95,TV-MA,2016,"Dramas, Independent Movies, International Movies"
1464,Chashme Baddoor,121,TV-14,2013,"Comedies, International Movies, Music & Musicals"
1465,Dharam Sankat Mein,127,TV-PG,2015,"Comedies, Dramas, International Movies"
1466,Drishyam,162,TV-14,2015,"Dramas, International Movies, Thrillers"
1467,Gabbar Is Back,128,TV-14,2015,"Action & Adventure, Dramas, International Movies"
1468,Gollu Aur Pappu,112,TV-14,2014,"Action & Adventure, Comedies, International Movies"
1469,Inkaar,125,TV-MA,2013,"Dramas, International Movies, Romantic Movies"
1470,Madras CafÃ©,128,TV-14,2013,"Dramas, International Movies, Thrillers"
